id,title,thumbnail,price,brand,gtin,brand_std,gtin_std,title_std,title_std_lemma,price_std,cluster
MCO1284952221,Protector Puerto De Carga Para Garmin Fenix Vivoactive Venu,http://http2.mlstatic.com/D_999226-MCO72393628396_102023-O.jpg,5650,Genérica,,generico,[],protector puerto carga garmin fenix vivoactive venu,protector puerto carga garmin fenix vivoactivir venu,5650.0,81
MCO1310558935,Tapete Antiestatico Magnético 100% Profesional ,http://http2.mlstatic.com/D_858737-MCO51292961920_082022-I.jpg,57900,IMP,,imp,[],tapete antiestatico magnético 100 profesional,tapete antiestatico magnético 100 profesional,57900.0,81
MCO1320959195,Aislador Para Cerca Eléctrica Pivote - Puntilla X500unidades,http://http2.mlstatic.com/D_682356-MCO78824376806_092024-O.jpg,83900,Luxury,,luxury,[],aislador cerca eléctrica pivote puntilla x500unidades,aislador cerca eléctrico pivote puntillo x500unidades,83900.0,81
MCO1375020187,Base Portafusible  Para Riel 10x38,http://http2.mlstatic.com/D_784818-MCO82153507975_012025-I.jpg,14500,Genérica,,generico,[],base portafusible riel 10x38,base portafusible riel 10x38,14500.0,-1
MCO1381370395,Kit Cerca Eléctrica Solar 50km Sistema Dual.  Todo En Uno ,http://http2.mlstatic.com/D_783492-MCO54232989935_032023-I.jpg,695000,Universal,,universal,[],kit cerca eléctrica solar 50km sistema dual todo uno,kit cerca eléctrico solar 50 km sistema dual todo uno,695000.0,81
MCO1424602775,Flotador Para Bebedero,http://http2.mlstatic.com/D_929073-MCO41258196852_032020-I.jpg,21900,Luxury,7707314157583,luxury,['7707314157583'],flotador bebedero,flotador bebedero,21900.0,81
MCO1488997289,Desviador De Rayos Para Cerca Eléctrica 2 Electrodos X 1 Pcs,http://http2.mlstatic.com/D_948372-MCO40411995887_012020-I.jpg,23700,Luxury,7707314157583,luxury,['7707314157583'],desviador rayos cerca eléctrica 2 electrodos x 1 pcs,desviador rayo cerca eléctrico 2 electrodo x 1 pcs,23700.0,6
MCO1489636905,Interruptor De Paso Lampara ,http://http2.mlstatic.com/D_704840-MCO73071212796_112023-I.jpg,6545,Pelv,,pelv,[],interruptor paso lampara,interruptor paso lampar,6545.0,81
MCO453189409,Perfil Led Doble X 3 Metros. No Incluye Cinta Led,http://http2.mlstatic.com/D_901312-MCO74520829457_022024-I.jpg,60000,LedPro_Col,,ledpro_col,[],perfil led doble x 3 metros no incluye cinta led,perfil led doble x 3 metro no incluir cinta led,60000.0,81
MCO459025325,Aislador Para Cerca Eléctrica Porta Manigueta X 50pcs,http://http2.mlstatic.com/D_768548-MCO79350629993_092024-O.jpg,79900,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica porta manigueta x 50pcs,aislador cerca eléctrico portar manigueta x 50pcs,79900.0,81
MCO467371151,Resina Epoxica Aislante Elecrico Cast 650 X125g Disco Duro,http://http2.mlstatic.com/D_673642-MCO31104279786_062019-I.jpg,35150,MOLDERIA DEL VALLE,,molderia del valle,[],resina epoxica aislante elecrico cast 650 x125g disco duro,resina epoxico aislante elecrico cast 650 x125 g disco duro,35150.0,81
MCO489055148,Aislador Para Cerca Eléctrica Poste Varilla X 25 Pcs Lhaura,http://http2.mlstatic.com/D_748495-MCO72144447760_102023-I.jpg,29000,Lhaura,7707314156920,lhaura,['7707314156920'],aislador cerca eléctrica poste varilla x 25 pcs lhaura,aislador cerca eléctrico poste varilla x 25 pcs lhauro,29000.0,81
MCO509292326,Sensor De Movimiento Con Lampara Doble Uso Exterior E Inter,http://http2.mlstatic.com/D_837715-MCO77499444738_072024-I.jpg,89900,Lmg,,lmg,[],sensor movimiento lampara doble uso exterior e inter,sensor movimiento lampar doble uso exterior e inter,89900.0,81
MCO513443698,Aislador Puntilla Stop Para Cerca Eléctrica X 100 Unidades,http://http2.mlstatic.com/D_822976-MCO32545079718_102019-I.jpg,23200,DEL AGRO SOLUCIONES,,del agro soluciones,[],aislador puntilla stop cerca eléctrica x 100 unidades,aislador puntilla stop cerca eléctrico x 100 unidad,23200.0,81
MCO515312343,Pulso Fitbit Charge 2 Repuesto Banda Correa Reloj Smartbands,http://http2.mlstatic.com/D_605796-MCO43948233048_102020-O.jpg,49900,Genérica,,generico,[],pulso fitbit charge 2 repuesto banda correa reloj smartbands,pulso fitbit charge 2 repuesto banda correo reloj smartbands,49900.0,81
MCO526173998,Aislador Pera Para Cerca Eléctrica Naranja X 100 Pzas,http://http2.mlstatic.com/D_828306-MCO50938974389_072022-I.jpg,67803,Agrofer,,agrofer,[],aislador pera cerca eléctrica naranja x 100 pzas,aislador perar cerca eléctrico naranja x  100 pza,67803.0,81
MCO538226826,Aislador Para Cerca Eléctrica Poste Varilla Uv X 50 Unidades,http://http2.mlstatic.com/D_724926-MCO72180724488_102023-I.jpg,41000,inti,7707314156920,inti,['7707314156920'],aislador cerca eléctrica poste varilla uv x 50 unidades,aislador cerca eléctrico poste varilla uv x 50 unidad,41000.0,81
MCO539811149,"Monedas Velcro, 20mm, Paq. X 100pares",http://http2.mlstatic.com/D_896499-MCO48998798964_022022-O.jpg,34000,Genérica,,generico,[],monedas velcro 20mm paq x 100pares,moneda velcro 20 mm paq x 100pares,34000.0,81
MCO546273686,Pegante De Montaje No Mas Clavos Para Paredes,http://http2.mlstatic.com/D_794111-MCO72182470169_102023-I.jpg,25061,Pattex,3336600093966,pattex,['3336600093966'],pegante montaje no mas clavos paredes,pegante montaje no mas clavo paredes,25061.0,81
MCO547426164,Limpiador De Contactos Crc ,http://http2.mlstatic.com/D_882495-MCO53669203190_022023-I.jpg,59900,CRC,,crc,[],limpiador contactos crc,limpiador contacto crc,59900.0,81
MCO554586405,"Varilla Copperwell 1,50 Mts Baño De Cobre + Conector X 4unds",http://http2.mlstatic.com/D_625248-MCO71264503240_082023-I.jpg,140000,Copperwell,7707314156920,copperwell,['7707314156920'],varilla copperwell 1 50 mts baño cobre conector x 4unds,varilla copperwell 1 50 mts baño cobre conector x 4unds,140000.0,32
MCO558605566,Sensor De Señal Muscular Emg,http://http2.mlstatic.com/D_872462-MCO73685923654_012024-I.jpg,140000,Genérica,,generico,[],sensor señal muscular emg,sensor señal muscular emg,140000.0,81
MCO560450328,Tensor Metálico Cerca Eléctrica 500 Mts + Llave Para Tensor,http://http2.mlstatic.com/D_976827-MCO70478154098_072023-I.jpg,49000,Luxury,7707314156920,luxury,['7707314156920'],tensor metálico cerca eléctrica 500 mts llave tensor,tensor metálico cerca eléctrico 500 mts llave tensor,49000.0,81
MCO561411120,Limpiador De Discos De Vinilo Acetato,http://http2.mlstatic.com/D_846407-MCO71438193943_082023-I.jpg,78000,Record Cleaner,6953596219018,record cleaner,['6953596219018'],limpiador discos vinilo acetato,limpiador disco vinilo acetato,78000.0,81
MCO565660323,Aviso De Peligro Cerca Eléctrica X 5 Unidades,http://http2.mlstatic.com/D_773976-MCO77499394966_072024-I.jpg,24500,inti,,inti,[],aviso peligro cerca eléctrica x 5 unidades,aviso peligro cerca eléctrico x 5 unidad,24500.0,81
MCO568427610,Termohigrometro Htc-2 Certificado Calibración Drogueria,http://http2.mlstatic.com/D_719868-MCO71042593826_082023-I.jpg,118818,Made in China,,made in china,[],termohigrometro htc 2 certificado calibración drogueria,termohigrometro htc 2 certificado calibración droguerio,118818.0,81
MCO571785238,Temporizador Timer Digital Mini Modelo Tue-11 ,http://http2.mlstatic.com/D_826923-MCO47822991783_102021-I.jpg,38900,Excelite,,excelite,[],temporizador timer digital mini modelo tue 11,temporizador timer digital mini modelo tue 11,38900.0,3
MCO584716747,Desviador De Rayos Para Cerca Eléctrica 2 Electrodos X 6 Pc,http://http2.mlstatic.com/D_843466-MCO40378085477_012020-I.jpg,134000,Inti Solar,7707314156920,inti solar,['7707314156920'],desviador rayos cerca eléctrica 2 electrodos x 6 pc,desviador rayo cerca eléctrico 2 electrodo x 6 pc,134000.0,81
MCO598283206,Tensor Metálico Para Cerca Eléctrica De 500 Metros,http://http2.mlstatic.com/D_707028-MCO71306657781_082023-I.jpg,6600,Luxury,7707314156920,luxury,['7707314156920'],tensor metálico cerca eléctrica 500 metros,tensor metálico cerca eléctrico 500 metro,6600.0,81
MCO646036642,Fibra Optica- Tijera Profesional De Corte,http://http2.mlstatic.com/D_817650-MCO78669936967_082024-I.jpg,35000,,,,[],fibra optica tijera profesional corte,fibra optica tijero profesional corte,35000.0,81
MCO827061078,Toma Corriente + Interruptor Acero Inoxidable De Lujo Unitec,http://http2.mlstatic.com/D_934465-MCO71969815250_092023-I.jpg,13900,Unitec,,unitec,[],toma corriente interruptor acero inoxidable lujo unitec,tomar corriente interruptor acero inoxidable lujo unitec,13900.0,81
MCO830027085,Modulo Amplificador Digital Tpa3118 Pbtl Board 1x60w,http://http2.mlstatic.com/D_924107-MCO31565909055_072019-I.jpg,15100,Genérica,,generico,[],modulo amplificador digital tpa3118 pbtl board 1x60w,modulo amplificador digital tpa3118 pbtl board 1x60w,15100.0,81
MCO838492554,Batería Lipo Turnigy 7.4v 2s 2200mah 20c,http://http2.mlstatic.com/D_818471-MCO76291932593_052024-I.jpg,124530,Turnigy,7630049200050,turnigy,['7630049200050'],batería lipo turnigy 7 4v 2s 2200mah 20c,batería lipo turnigy 7 4v 2s 2200mah 20c,124530.0,81
MCO847993366,Kit Portillo 3 Mts Para Cerca Eléctrica,http://http2.mlstatic.com/D_859775-MCO44495984972_012021-I.jpg,38700,DEL AGRO SOLUCIONES,,del agro soluciones,[],kit portillo 3 mts cerca eléctrica,kit portillo 3 mts cerca eléctrico,38700.0,81
MCO862898611,Tapa De Motor Para Ventilador Samurai Turbo,http://http2.mlstatic.com/D_688108-MCO45299164129_032021-I.jpg,12000,Samurai,7702073512161,samurai,['7702073512161'],tapa motor ventilador samurai turbo,tapa motor ventilador samurai turbo,12000.0,81
MCO973917575,Manigueta De Portillo Cerca Eléctrica Amarillo X 10 Uniades,http://http2.mlstatic.com/D_954721-MCO43346932613_092020-I.jpg,63792,Agrofer,,agrofer,[],manigueta portillo cerca eléctrica amarillo x 10 uniades,manigueta portillo cerca eléctrico amarillo x 10 uniad,63792.0,81
MCO1041790804,"Base Con Accesorios Para Blue Yeti, Blue Yeti Nano, Snowball",http://http2.mlstatic.com/D_801633-MCO31321755299_072019-I.jpg,67900,YNgrue,190430982660,yngrue,['190430982660'],base accesorios blue yeti blue yeti nano snowball,base accesorio blue yeti blue yeti nano snowball,67900.0,81
MCO1196269686,Limpiador Electrónico Alcohol Iso 250ml + Manilla Antiestati,http://http2.mlstatic.com/D_798649-MLA72717976914_112023-I.jpg,20900,Skulltrap Electronics,,skulltrap electronics,[],limpiador electrónico alcohol iso 250ml manilla antiestati,limpiador electrónico alcohol iso 250ml manilla antiestati,20900.0,81
MCO1235552636,Velcro Adhesivo Monedas Circulos 2.5cm 12 Pares,http://http2.mlstatic.com/D_639558-MCO48120196293_112021-O.jpg,14600,Estilos Myf,,estilos myf,[],velcro adhesivo monedas circulos 2 5cm 12 pares,velcro adhesivo moneda circulos 2 5 cm 12 par,14600.0,81
MCO1244999675,Limpiador Aire Comprimido Duster Abro Localizador Fallas X 2,http://http2.mlstatic.com/D_918752-MCO48391330052_112021-I.jpg,40500,Abro,,abro,[],limpiador aire comprimido duster abro localizador fallas x 2,limpiador aire comprimido duster abrir localizador falla x 2,40500.0,81
MCO1288421541,Bomba Agua Solar 6 A 12 Voltios 2.3metros 200 Lts X Hora,http://http2.mlstatic.com/D_708380-MCO32891064938_112019-I.jpg,62900,Solar 6A,7707314156920,solar 6a,['7707314156920'],bomba agua solar 6 12 voltios 2 3metros 200 lts x hora,bomba agua solar 6 12 voltio 2 3metros 200 lts x hora,62900.0,81
MCO1291420535,Cerca Electrica Solar Para Ganado 80 Kms 12 V,http://http2.mlstatic.com/D_920232-MCO50761000253_072022-I.jpg,250000,Dsp Ingenieria,,dsp ingenieria,[],cerca electrica solar ganado 80 kms 12 v,cerca electrico solar ganado 80 kms 12 v,250000.0,81
MCO1347106374,Kit Herramientas Reparación Celulares Electronica Consolas,http://http2.mlstatic.com/D_900112-MCO71300865353_082023-I.jpg,29900,Sumsour,,sumsour,[],kit herramientas reparación celulares electronica consolas,kit herramienta reparación celular electronicar consola,29900.0,81
MCO1402457197,Planta Cerca Eléctrica 100km M. Jr Chasis Lámina,http://http2.mlstatic.com/D_948397-MCO74707305738_032024-I.jpg,190000,PROELECTRO DE COLOMBIA,,proelectro de colombia,[],planta cerca eléctrica 100km m jr chasis lámina,plantar cerca eléctrico 100 km m jr chasis lámín,190000.0,81
MCO1411269355,Cnc Maquina Láser Lente 20mm Co2 Longi Focal 50.8mm  X 1 Uni,http://http2.mlstatic.com/D_998099-MCO32343728988_092019-I.jpg,78900,Cnc Láser Maquina,7707314156920,cnc laser maquina,['7707314156920'],cnc maquina láser lente 20mm co2 longi focal 50 8mm x 1 uni,cnc maquín láser lente 20 mm co2 longi focal 50 8 mm x 1 uni ,78900.0,20
MCO1412888141,Extractor Baño 20x20 4  Damper Anti Retorno De Olores,http://http2.mlstatic.com/D_640521-MCO40011562592_122019-I.jpg,149999,Eym,,eym,[],extractor baño 20x20 4 damper anti retorno olores,extractor baño 20x20 4 damper anti retorno olor,149999.0,81
MCO1514753906,Batería 12v Litio + Cargador Pack 18650 X6 5200mah 6s2p,http://http2.mlstatic.com/D_960194-MCO72258474381_102023-I.jpg,168000,Litio,,litio,[],batería 12v litio cargador pack 18650 x6 5200mah 6s2p,bateer 12v litio cargador pack 18650 x6 5200mah 6s2p,168000.0,81
MCO1519040063,Prensa Soporte Plaquetas Regulable Zd-11e 100% Profesional,http://http2.mlstatic.com/D_912252-MCO72846799258_112023-I.jpg,56050,Hitronic,,hitronic,[],prensa soporte plaquetas regulable zd 11e 100 profesional,prensa soporte plaqueta regulable zd 11e 100 profesional,56050.0,81
MCO1636871562,Varilla Polo Tierra Bañada Cobre 1.50m X 1 Und + 1 Desviador,http://http2.mlstatic.com/D_662170-MCO78763723306_092024-I.jpg,63900,Luxury,7707314156920,luxury,['7707314156920'],varilla polo tierra bañada cobre 1 50m x 1 und 1 desviador,varilla polo tierra bañado cobre 1 50 m x 1 und 1 desviador,63900.0,81
MCO1715830218,Impulsor Cerca Electrica Para Ganado 100km / 110 V Ac / 10 J,http://http2.mlstatic.com/D_836556-MCO73999808203_012024-I.jpg,385000,THE RAY DRIVEN,,the ray driven,[],impulsor cerca electrica ganado 100km 110 v ac 10 j,impulsor cerca electrico ganado 100 km 110 v ac 10 j,385000.0,81
MCO2096229952,Controlador Motor Cc Bicicleta/patine Eléctrica 36v-48v 350w,http://http2.mlstatic.com/D_611069-MCO74912329021_032024-I.jpg,64500,Génerico,,generico,[],controlador motor cc bicicleta patine eléctrica 36v 48v 350w,controlador motor cc bicicleta patine eléctrico 36v 48v 350w,64500.0,81
MCO2151411462,2 Unds Cinta Electro Plástica Para Cerca Eléctrica 12mm200mt,http://http2.mlstatic.com/D_841092-MCO54589446935_032023-I.jpg,157000,Luxury,7707314156920,luxury,['7707314156920'],2 unds cinta electro plástica cerca eléctrica 12mm200mt,2 unds cinto electro plástico cerca eléctrico 12mm200mt,157000.0,81
MCO2164527080,Caja Misteriosa Amazon Buena Calidad Gamer Barata Tecnologia,http://http2.mlstatic.com/D_767131-MCO76156760354_052024-I.jpg,89999,One Pixel,,one pixel,[],caja misteriosa amazon buena calidad gamer barata tecnologia,cajar misterioso amazon buen calidad gamer barata tecnologia,89999.0,81
MCO2559845430,Datáfono Bold Neo Portátil - Recibe Todas Las Tarjetas +link,http://http2.mlstatic.com/D_782158-MCO81004663769_112024-I.jpg,46906,Bold,,bold,[],datáfono bold neo portátil recibe todas tarjetas link,datáfonir bold neo portátil recibir todo tarjeta link,46906.0,81
MCO2724176012,"Varilla Copperwell 1,50 Metros Con Baño De Cobre",http://http2.mlstatic.com/D_708700-MCO71306548833_082023-I.jpg,36900,Copperwell,7707314156920,copperwell,['7707314156920'],varilla copperwell 1 50 metros baño cobre,varilla copperwell 1 50 metro baño cobre,36900.0,81
MCO451998677,Resorte Puerta O Portillo Cerca Eléctrica 3 Metros X 2 Unds,http://http2.mlstatic.com/D_972947-MCO79519627781_092024-I.jpg,15700,Luxury,7707314156920,luxury,['7707314156920'],resorte puerta portillo cerca eléctrica 3 metros x 2 unds,resorte puerta portillo cerca eléctrico 3 metro x 2 unds,15700.0,81
MCO453813676,Timer Digital Modelo Tue-11,http://http2.mlstatic.com/D_947830-MCO75646749417_042024-I.jpg,41900,Excelite,,excelite,[],timer digital modelo tue 11,timer digital modelo tue 11,41900.0,81
MCO454498360,Termohigrometro Htc-2 Certificado Calibración Consultorio,http://http2.mlstatic.com/D_726718-MCO71582906827_092023-I.jpg,118818,Made in China,,made in china,[],termohigrometro htc 2 certificado calibración consultorio,termohigrometro htc 2 certificado calibración consultorio,118818.0,2
MCO463025931,Resorte Puerta O Portillo Cerca Eléctrica 3 Metros X 10 Pcs,http://http2.mlstatic.com/D_943597-MCO40702463562_022020-I.jpg,71000,Inti,,inti,[],resorte puerta portillo cerca eléctrica 3 metros x 10 pcs,resorte puerta portillo cerca eléctrico 3 metro x 10 pcs,71000.0,81
MCO477260954,Batería Lipo Turnigy  11.1 V 3s 2200mah 25 - 30c,http://http2.mlstatic.com/D_764041-MCO75716127871_042024-I.jpg,144100,Turnigy,7630049200050,turnigy,['7630049200050'],batería lipo turnigy 11 1 v 3s 2200mah 25 30c,batería lipo turnigy 11 1 v 3s 2200mah 25 30c,144100.0,81
MCO496169423,Llave Para Nudos Y Tensores En Cerca Eléctrica,http://http2.mlstatic.com/D_839871-MCO32546099499_102019-I.jpg,8000,DEL AGRO SOLUCIONES,,del agro soluciones,[],llave nudos tensores cerca eléctrica,llave nudo tensor cerca eléctrico,8000.0,81
MCO503647878,Bomba Agua Solar 6 A 12 Voltios 2.3metros 200 Litros Hora,http://http2.mlstatic.com/D_708380-MCO32891064938_112019-I.jpg,61500,Solar 6A,7707314156920,solar 6a,['7707314156920'],bomba agua solar 6 12 voltios 2 3metros 200 litros hora,bomba agua solar 6 12 voltio 2 3metros 200 litro horo,61500.0,81
MCO509292991,Temporizador Timer Digital Mini Modelo Tue-11,http://http2.mlstatic.com/D_636493-MCO75646856149_042024-I.jpg,38900,Excelite,7707314154049,excelite,['7707314154049'],temporizador timer digital mini modelo tue 11,temporizador timer digital mini modelo tue 11,38900.0,81
MCO526013661,"Juego De 4 Pinzas Set Kit Para Electrónica, Smd Reparación",http://http2.mlstatic.com/D_755332-MCO40027939569_122019-I.jpg,16400,,,,[],juego 4 pinzas set kit electrónica smd reparación,juego 4 pinza set kit electrónico smd reparación,16400.0,81
MCO527820278,Hebilla Bandit 3/4 Paquete X100 Unidades Grapa Amarres Indus,http://http2.mlstatic.com/D_845912-MCO77874858703_072024-I.jpg,149999,Alpha,7707015329685,alpha,['7707015329685'],hebilla bandit 3 4 paquete x100 unidades grapa amarres indus,hebillar bandit 3 4 paquetir x100 unidad grapa amarr indus,149999.0,81
MCO531488286,Flotador Para Bebedero X 3 Unidades,http://http2.mlstatic.com/D_934519-MCO70610585042_072023-I.jpg,64700,Luxury,7707314156920,luxury,['7707314156920'],flotador bebedero x 3 unidades,flotador bebedero x 3 unidad,64700.0,81
MCO535182285,Termómetro Laboratorio Clinico Con Certificado Calibración,http://http2.mlstatic.com/D_944914-MCO52896065988_122022-I.jpg,142405,Alla France,,alla france,[],termómetro laboratorio clinico certificado calibración,termómetro laboratorio clinico certificado calibración,142405.0,81
